code_departement;code_region;annee;nombre;taux_pour_mille_habitants;population_insee;population_insee_par_annee;logement_insee;logement_insee_par_annee;libelle_du_departement;inscrits;abstentions;votants;blancs;nuls;pourcentage_absention;pourcentage_votant_departement;pourcentage_blanc;pourcentage_nuls;nb_voix;pourcentage_voix;sexe;nom
92;11;2024;2029;1.23;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;13170;1.32;0;0
94;11;2021;11019;7.79;1415367;2021;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;192427;24.17;0;5
75;11;2024;17888;8.46;2113705;2022;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;86088;6.29;0;4
77;11;2019;2376;1.67;1421197;2019;626435;2019;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;36828;4.1;1;8
91;11;2023;1067;0.81;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;7944;0.99;1;6
94;11;2018;72;0.05;1396913;2018;640016;2018;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;14954;1.88;0;0
94;11;2019;17270;12.27;1407124;2019;647289;2019;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;3730;0.47;0;9
92;11;2021;6072;3.71;1635291;2021;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;9743;0.98;0;10
92;11;2016;4616;2.88;1603268;2016;789809;2016;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;13170;1.32;0;0
77;11;2016;1793;1.28;1397665;2016;604627;2016;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;47893;5.33;0;4
92;11;2021;2327;1.42;1635291;2021;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;11260;1.13;0;2
95;11;2018;5435;4.39;1238581;2018;510302;2018;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;138166;18.84;0;1
91;11;2021;10101;7.69;1313768;2021;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;29562;3.7;0;7
95;11;2023;6080;4.78;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;37564;5.12;0;4
75;11;2024;7433;3.52;2113705;2022;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;372820;27.25;0;1
94;11;2021;20;0.01;1415367;2021;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;43430;5.46;0;4
78;11;2024;5976;4.06;1470778;2022;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;13687;1.42;0;2
95;11;2022;7138;5.62;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;10060;1.37;0;0
92;11;2023;4951;3.01;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;11260;1.13;0;2
93;11;2017;4879;3.01;1623111;2017;671680;2017;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;19352;2.44;0;7
91;11;2018;1638;1.26;1296641;2018;564587;2018;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;13480;1.69;0;0
78;11;2023;6103;4.15;1470778;2022;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;13687;1.42;0;2
78;11;2020;8617;5.94;1449723;2020;654741;2020;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;13687;1.42;0;2
94;11;2018;5681;8.88;1396913;2018;640016;2018;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;192427;24.17;0;5
95;11;2018;2662;2.15;1238581;2018;510302;2018;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;8996;1.23;0;10
91;11;2019;4625;8.11;1301659;2019;570417;2019;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;167310;20.93;0;5
77;11;2024;2339;1.61;1452399;2022;641376;2021;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;165208;18.37;0;1
91;11;2021;6437;4.9;1313768;2021;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;167310;20.93;0;5
92;11;2020;1502;0.92;1626213;2020;815765;2020;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;47103;4.72;0;7
94;11;2019;1372;0.98;1407124;2019;647289;2019;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;14954;1.88;0;0
91;11;2016;48;0.04;1287330;2016;550895;2016;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;13480;1.69;0;0
78;11;2019;120;0.08;1448207;2019;649383;2019;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;9046;0.94;1;6
91;11;2017;2386;1.84;1296130;2017;558684;2017;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;164503;20.58;0;1
78;11;2016;137;0.1;1431808;2016;629383;2016;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;13097;1.36;0;10
75;11;2021;9645;6.91;2133111;2021;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;58429;4.27;1;3
91;11;2017;4870;3.76;1296130;2017;558684;2017;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;105862;13.24;1;3
78;11;2018;7187;4.99;1441398;2018;643946;2018;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;61296;6.38;1;8
92;11;2021;2213;1.35;1635291;2021;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;9743;0.98;0;10
92;11;2021;12386;7.57;1635291;2021;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;13170;1.32;0;0
